College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG8368,105,5.96,5.89,3,'No',6,2,5,'No'
CLG8369,124,7.54,7.59,6,'Yes',1,1,1,'No'
CLG8370,103,6.02,5.88,7,'Yes',1,3,0,'No'
CLG8371,94,8.82,9.11,10,'No',4,1,1,'No'
CLG8372,86,6.21,6.34,10,'No',3,10,5,'No'
CLG8373,103,8.53,8.72,9,'No',3,5,4,'No'
CLG8374,63,7.89,7.62,7,'No',8,10,0,'No'
CLG8375,97,9.93,10.4,3,'No',10,6,5,'No'
CLG8376,96,10,10.16,1,'No',0,1,2,'No'
CLG8377,79,9.35,9.05,7,'No',9,1,4,'No'
CLG8378,86,8.8,9.05,8,'Yes',8,4,2,'No'
CLG8379,112,6.93,6.6,1,'No',2,4,5,'No'
CLG8380,103,8.77,8.33,5,'No',7,8,3,'Yes'
CLG8381,101,9.78,9.81,8,'No',4,10,4,'Yes'
CLG8382,104,5.12,5.17,10,'No',9,7,1,'No'
CLG8383,101,7.69,7.38,7,'No',2,7,2,'No'
CLG8384,118,6.09,5.94,2,'No',8,9,1,'No'
CLG8385,101,7.79,8.24,4,'No',8,8,5,'Yes'
CLG8386,78,7.33,7.12,6,'Yes',7,3,0,'No'
CLG8387,124,7.88,7.54,7,'No',2,4,2,'No'
CLG8388,105,7.75,8.24,7,'Yes',2,8,2,'Yes'
CLG8389,91,9.8,9.6,3,'No',9,5,0,'No'
CLG8390,81,7.76,7.94,8,'Yes',10,5,0,'No'
CLG8391,105,9.23,8.96,7,'No',9,8,0,'No'
CLG8392,98,6.6,6.65,4,'Yes',2,8,5,'No'
CLG8393,123,7.19,7.08,10,'Yes',10,6,0,'No'
CLG8394,94,7.35,7.81,4,'Yes',5,9,3,'No'
CLG8395,87,6.39,6.32,4,'No',1,4,2,'No'
CLG8396,113,6.9,6.98,5,'No',8,10,5,'Yes'
CLG8397,113,7.99,8.43,2,'Yes',1,1,5,'Yes'
CLG8398,102,7.9,8.39,9,'Yes',9,10,3,'Yes'
CLG8399,110,8.18,7.78,6,'Yes',7,2,3,'No'
CLG8400,99,6.76,7.09,8,'Yes',9,1,1,'No'
CLG8401,103,6.58,6.46,1,'No',3,4,2,'No'
CLG8402,117,8.06,8.15,6,'Yes',3,9,2,'Yes'
CLG8403,109,5.66,5.54,6,'No',4,6,5,'No'
CLG8404,97,6.27,6.17,8,'Yes',0,6,2,'No'
CLG8405,120,5.21,4.87,1,'No',3,6,2,'No'
CLG8406,64,5.36,5.43,5,'Yes',5,1,0,'No'
CLG8407,130,6.22,6.27,3,'No',9,1,4,'No'
CLG8408,74,5.1,4.79,6,'No',1,3,1,'No'
CLG8409,90,6.23,6.27,9,'Yes',10,5,1,'No'
CLG8410,99,8.27,8.74,10,'Yes',2,2,0,'No'
CLG8411,97,5.31,5.52,3,'Yes',10,1,3,'No'
CLG8412,115,7.18,7.16,9,'No',3,9,4,'Yes'
CLG8413,84,9.57,9.99,9,'Yes',2,1,1,'No'
CLG8414,103,8.96,9.04,1,'No',8,4,3,'No'
CLG8415,91,6.53,6.17,2,'No',5,9,2,'No'
CLG8416,104,9.62,9.67,4,'No',10,10,5,'Yes'
CLG8417,99,6.65,6.33,7,'No',4,2,4,'No'
CLG8418,101,5.36,5.63,2,'Yes',4,10,4,'No'
CLG8419,91,9.97,10.44,7,'No',1,3,5,'No'
CLG8420,92,9.35,9.21,5,'No',8,4,2,'No'
CLG8421,104,7.33,7.26,10,'No',1,2,1,'No'
CLG8422,114,8.33,8.25,7,'No',4,2,4,'Yes'
CLG8423,91,8.36,8.15,9,'No',6,6,0,'No'
CLG8424,86,5.97,6.26,9,'No',2,10,0,'No'
CLG8425,109,6,6.12,3,'No',7,5,0,'No'
CLG8426,99,7.35,6.91,3,'No',4,5,5,'No'
CLG8427,112,9.56,9.9,7,'No',9,9,4,'Yes'
CLG8428,86,5.05,4.74,5,'No',2,7,1,'No'
CLG8429,73,8.91,9.39,5,'No',2,9,5,'Yes'
CLG8430,92,5.29,5.17,5,'No',2,1,3,'No'
CLG8431,88,7.39,7.51,9,'Yes',10,2,1,'No'
CLG8432,98,8.19,7.77,4,'No',2,5,3,'No'
CLG8433,90,8.43,8.27,6,'Yes',3,10,4,'Yes'
CLG8434,111,5.29,5.59,6,'No',9,7,2,'No'
CLG8435,95,7.09,7.07,7,'Yes',0,8,3,'No'
CLG8436,102,7.92,8.32,2,'No',2,7,3,'No'
CLG8437,102,5.33,5.41,6,'Yes',9,9,1,'No'
CLG8438,102,5.68,6.11,9,'No',9,3,4,'No'
CLG8439,99,8.32,8.8,3,'Yes',4,5,1,'No'
CLG8440,107,7.61,7.56,2,'No',7,6,4,'No'
CLG8441,88,5.81,5.88,8,'No',7,10,3,'No'
CLG8442,120,7.68,8.01,1,'No',8,7,2,'Yes'
CLG8443,96,9.56,9.28,8,'Yes',8,7,5,'No'
CLG8444,80,5.08,5.44,5,'No',5,4,4,'No'
CLG8445,102,8.21,8.3,9,'No',9,1,3,'No'
CLG8446,87,5.37,5.6,9,'Yes',6,8,5,'No'
CLG8447,109,5.03,4.61,4,'No',10,10,5,'No'
CLG8448,133,5.75,6.02,1,'Yes',3,1,2,'No'
CLG8449,88,7.11,6.92,5,'No',2,1,1,'No'
CLG8450,104,9.01,9.32,7,'Yes',10,9,1,'No'
CLG8451,73,6.41,6.42,9,'Yes',2,10,4,'No'
CLG8452,106,8.13,7.9,10,'Yes',1,10,4,'No'
CLG8453,86,7.06,7.51,9,'No',7,3,4,'No'
CLG8454,90,6.17,6.44,9,'No',6,9,1,'No'
CLG8455,83,7.57,8.06,6,'No',7,10,4,'Yes'
CLG8456,110,8.99,8.85,2,'No',5,10,3,'Yes'
CLG8457,115,9.16,9.31,5,'Yes',9,1,5,'Yes'
CLG8458,100,9.23,9.34,3,'Yes',9,7,0,'No'
CLG8459,87,6.69,6.88,6,'No',4,5,0,'No'
CLG8460,123,8.97,8.51,5,'No',0,4,4,'Yes'
CLG8461,88,6.06,5.85,10,'No',7,5,3,'No'
CLG8462,67,8.69,9.1,1,'No',1,1,3,'No'
CLG8463,106,9.74,9.66,10,'No',0,10,3,'Yes'
CLG8464,83,5.07,5.53,10,'Yes',8,7,5,'No'
CLG8465,114,7.2,6.91,2,'Yes',10,2,2,'No'
CLG8466,94,8.24,8.74,5,'No',10,9,5,'Yes'
CLG8467,109,8.51,8.71,6,'Yes',7,5,3,'No'
CLG8468,121,5.88,6.16,1,'Yes',10,5,1,'No'
CLG8469,81,9.86,9.76,7,'Yes',8,3,1,'No'
CLG8470,91,8.08,8.49,3,'Yes',4,10,3,'Yes'
CLG8471,98,5.82,5.87,1,'No',2,2,0,'No'
CLG8472,123,5.1,5.28,7,'No',10,8,2,'Yes'
CLG8473,90,8.92,8.51,7,'No',7,9,5,'Yes'
CLG8474,91,5.4,5.53,10,'No',3,3,1,'No'
CLG8475,107,5.71,6.09,3,'No',0,8,1,'No'
CLG8476,91,7.87,7.55,6,'No',8,6,1,'No'
CLG8477,102,8.02,8.26,4,'No',10,9,5,'Yes'
CLG8478,76,8.43,7.96,4,'Yes',3,10,2,'No'
CLG8479,133,6.97,7.4,9,'Yes',1,4,3,'No'
CLG8480,79,8.87,9.35,7,'Yes',9,3,2,'No'
CLG8481,95,9.87,9.72,6,'No',2,7,3,'No'
CLG8482,99,6.36,5.97,9,'Yes',5,1,4,'No'
CLG8483,128,8.52,8.68,3,'No',8,3,1,'No'
CLG8484,80,9.64,9.17,4,'No',5,7,5,'No'
CLG8485,129,8.43,8.41,9,'Yes',3,7,0,'No'
CLG8486,111,8.41,8.18,4,'No',0,9,2,'Yes'
CLG8487,106,6.12,6.09,7,'Yes',1,10,5,'No'
CLG8488,85,7.68,7.2,9,'No',6,9,2,'No'
CLG8489,108,7.81,7.36,4,'No',2,7,5,'No'
CLG8490,89,8.5,8.02,9,'Yes',1,3,1,'No'
CLG8491,118,9.98,10.1,7,'Yes',5,3,1,'No'
CLG8492,85,5.17,5.23,4,'Yes',3,5,5,'No'
CLG8493,98,5.33,5.06,3,'No',0,9,0,'No'
CLG8494,91,5.39,5.54,6,'Yes',8,1,0,'No'
CLG8495,85,8.71,9.09,3,'No',8,1,1,'No'
CLG8496,111,5.68,5.46,7,'No',10,9,5,'Yes'
CLG8497,108,8.11,8.44,1,'Yes',4,7,3,'No'
CLG8498,118,6.62,6.78,7,'No',7,4,1,'No'
CLG8499,73,7.29,6.82,3,'Yes',5,1,0,'No'
CLG8500,115,6.08,5.96,9,'No',6,6,1,'No'
CLG8501,137,9.33,9.34,6,'Yes',5,9,0,'Yes'
CLG8502,93,7.93,8.16,7,'No',6,6,4,'No'
CLG8503,128,9.72,9.51,9,'No',2,5,3,'Yes'
CLG8504,96,7.87,8.35,6,'No',10,1,5,'No'
CLG8505,79,5.62,5.8,10,'No',2,9,0,'No'
CLG8506,95,5.85,5.72,2,'Yes',9,9,5,'No'
CLG8507,115,9.95,9.55,6,'No',2,1,2,'Yes'
CLG8508,87,8.63,8.31,6,'No',9,4,2,'No'
CLG8509,90,5.25,5.24,2,'Yes',5,1,5,'No'
CLG8510,108,8.52,8.51,7,'No',0,10,3,'Yes'
CLG8511,100,7.06,7.33,9,'No',8,4,3,'No'
CLG8512,108,6.54,6.77,10,'No',8,7,2,'No'
CLG8513,103,5.77,5.47,4,'No',3,8,5,'No'
CLG8514,107,9.2,9.29,5,'Yes',1,3,5,'No'
CLG8515,93,5.32,4.84,6,'Yes',6,3,5,'No'
CLG8516,103,6.45,6.35,1,'No',6,10,5,'No'
CLG8517,86,6.53,6.79,8,'Yes',5,5,5,'No'
CLG8518,119,5.8,5.7,9,'No',7,6,4,'No'
CLG8519,90,7.54,7.88,1,'No',2,3,4,'No'
CLG8520,116,5.06,5.54,4,'No',1,6,0,'No'
CLG8521,96,6.5,6.61,6,'No',9,10,3,'No'
CLG8522,103,9.67,9.32,10,'Yes',0,7,2,'No'
CLG8523,92,6.55,6.43,1,'No',2,6,5,'No'
CLG8524,84,6.8,6.31,3,'Yes',7,6,5,'No'
CLG8525,73,7.37,7.47,7,'No',7,2,3,'No'
CLG8526,84,7.81,8.13,8,'No',6,4,2,'No'
CLG8527,95,9.04,9.17,8,'No',1,1,2,'No'
CLG8528,103,5.95,6.24,5,'No',2,10,0,'No'
CLG8529,115,9.36,9.66,1,'Yes',6,5,3,'Yes'
CLG8530,93,8.79,9.14,1,'No',10,10,4,'Yes'
CLG8531,86,8.61,8.38,8,'Yes',7,3,3,'No'
CLG8532,78,5.43,5.8,5,'No',8,3,2,'No'
CLG8533,107,5.11,5.26,9,'No',5,4,4,'No'
CLG8534,120,7.97,7.76,1,'Yes',9,9,2,'Yes'
CLG8535,118,9.32,9.81,2,'Yes',2,6,3,'Yes'
CLG8536,110,7.92,8.37,4,'Yes',8,10,2,'Yes'
CLG8537,109,6.07,6.14,10,'No',4,8,5,'No'
CLG8538,125,5.45,5.79,7,'No',3,5,1,'No'
CLG8539,104,8.5,8.26,4,'No',8,6,4,'No'
CLG8540,109,8.61,8.53,8,'No',9,3,5,'No'
CLG8541,95,5.86,5.54,7,'Yes',1,7,0,'No'
CLG8542,79,5.14,5.16,5,'No',9,9,1,'No'
CLG8543,89,7.04,7.04,7,'No',3,9,5,'No'
CLG8544,99,7.91,7.62,8,'Yes',5,7,2,'No'
CLG8545,100,8.53,8.7,3,'No',10,3,3,'No'
CLG8546,128,9.05,8.67,3,'No',5,5,2,'Yes'
CLG8547,101,8.05,7.61,2,'No',10,10,0,'No'
CLG8548,117,5.55,5.43,4,'No',9,9,3,'Yes'
CLG8549,93,8.41,8.32,4,'No',4,9,4,'Yes'
CLG8550,95,9.92,9.74,4,'No',9,3,4,'No'
CLG8551,80,9.53,9.29,2,'Yes',6,5,2,'No'
CLG8552,88,9.36,9.2,7,'Yes',4,1,1,'No'
CLG8553,107,6.51,6.17,10,'No',5,7,3,'No'
CLG8554,100,8.75,8.65,3,'Yes',0,2,5,'No'
CLG8555,114,9.26,9.66,10,'No',7,10,1,'Yes'
CLG8556,102,8.39,8.11,1,'No',4,10,2,'Yes'
CLG8557,94,6.25,6.43,2,'No',4,6,5,'No'
CLG8558,132,9.77,9.41,5,'No',9,10,5,'Yes'
CLG8559,98,7.25,7.1,9,'No',5,6,3,'No'
CLG8560,117,5.65,5.47,4,'Yes',5,7,4,'No'
CLG8561,93,5.55,5.99,6,'No',7,3,4,'No'
CLG8562,110,8.24,8.17,3,'Yes',3,8,2,'Yes'
CLG8563,113,7.19,7.38,9,'No',3,5,3,'No'
CLG8564,103,5.47,5.57,2,'No',2,10,5,'No'
CLG8565,64,8.7,8.34,8,'No',8,4,2,'No'
CLG8566,100,9,9.44,3,'Yes',7,9,4,'Yes'
CLG8567,118,8.63,8.48,8,'No',4,9,5,'Yes'
CLG8568,107,6.01,5.55,3,'No',10,2,5,'No'
CLG8569,106,8.45,8.25,4,'Yes',7,1,0,'No'
CLG8570,74,5.05,4.89,8,'No',5,3,1,'No'
CLG8571,89,6.53,6.12,10,'No',4,10,2,'No'
CLG8572,106,6.99,7.11,4,'No',8,8,5,'No'
CLG8573,106,9.18,9.03,9,'No',8,4,0,'No'
CLG8574,118,6.95,7.08,9,'No',10,5,4,'No'
CLG8575,97,5.06,4.57,6,'No',7,5,2,'No'
CLG8576,106,6.76,7.24,1,'No',9,2,4,'No'
CLG8577,100,7.49,7.16,9,'No',2,1,4,'No'
CLG8578,85,9.75,9.91,9,'Yes',8,8,2,'Yes'
CLG8579,66,9.71,9.93,7,'Yes',5,10,0,'No'
CLG8580,106,5.9,5.57,9,'No',8,5,2,'No'
CLG8581,102,5.93,5.54,8,'No',0,2,5,'No'
CLG8582,90,5.82,5.47,9,'No',0,7,4,'No'
CLG8583,75,8.94,8.69,9,'Yes',5,2,3,'No'
CLG8584,109,5.03,4.7,7,'Yes',3,6,4,'No'
CLG8585,96,5.64,5.81,6,'No',4,9,5,'No'
CLG8586,108,7.69,7.61,2,'Yes',4,4,2,'No'
CLG8587,127,6.24,6.28,7,'Yes',2,5,0,'No'
CLG8588,67,5.46,5.01,1,'No',8,1,4,'No'
CLG8589,89,6.8,7.16,6,'No',0,1,0,'No'
CLG8590,96,6.37,6.04,6,'No',5,9,5,'No'
CLG8591,121,7.56,7.42,7,'No',1,5,0,'No'
CLG8592,75,9.9,9.47,2,'No',1,3,1,'No'
CLG8593,129,5.62,5.26,4,'Yes',8,2,5,'No'
CLG8594,102,6.86,7.03,2,'No',9,10,0,'No'
CLG8595,98,9.66,9.85,4,'Yes',1,7,4,'No'
CLG8596,97,9.38,9.56,3,'No',8,4,4,'No'
CLG8597,93,6.97,7.02,2,'No',7,3,2,'No'
CLG8598,115,8.49,8.94,2,'Yes',6,2,2,'Yes'
CLG8599,83,5.44,5.45,3,'No',7,10,0,'No'
CLG8600,105,8.56,8.51,10,'Yes',8,10,5,'Yes'
CLG8601,94,9.86,9.61,4,'Yes',9,4,5,'No'
CLG8602,88,7.69,7.29,7,'No',8,9,3,'No'
CLG8603,138,7.49,7.54,4,'No',2,10,5,'Yes'
CLG8604,106,5.94,5.75,7,'Yes',9,7,5,'No'
CLG8605,109,8.17,8.19,4,'No',0,1,4,'No'
CLG8606,117,7.95,7.66,3,'Yes',7,3,0,'No'
CLG8607,78,8.26,8.6,8,'No',9,5,5,'No'
CLG8608,126,5.13,5.63,3,'No',3,7,2,'No'
CLG8609,62,7.74,7.56,8,'Yes',4,5,4,'No'
CLG8610,88,7.97,8.31,2,'Yes',10,9,1,'No'
CLG8611,93,6.04,6.41,3,'Yes',5,7,5,'No'
CLG8612,108,6.04,6.54,4,'No',5,1,2,'No'
CLG8613,103,6.38,6.22,3,'No',6,6,5,'No'
CLG8614,97,8.56,8.82,6,'No',9,2,1,'No'
CLG8615,99,8.03,7.76,9,'No',2,6,4,'No'
CLG8616,85,9.23,9.35,10,'No',1,3,3,'No'
CLG8617,77,6.48,6.68,8,'No',8,2,0,'No'
CLG8618,110,9.56,9.8,4,'No',1,3,0,'No'
CLG8619,110,8.72,8.43,2,'No',8,10,3,'Yes'
CLG8620,123,6.98,7.33,10,'Yes',9,4,0,'No'
CLG8621,88,5.48,5.4,1,'Yes',3,1,5,'No'
CLG8622,110,6.28,6,4,'No',10,4,5,'No'
CLG8623,95,9.78,9.82,5,'No',0,6,0,'No'
CLG8624,117,6.55,6.91,2,'Yes',2,5,1,'No'
CLG8625,115,6.65,7.12,3,'No',9,5,0,'No'
CLG8626,103,5.95,6.2,4,'Yes',1,9,1,'No'
CLG8627,94,9.03,8.54,3,'Yes',3,9,0,'No'
CLG8628,114,6.38,6.01,8,'Yes',1,9,5,'Yes'
CLG8629,109,6.65,6.23,2,'No',9,7,0,'No'
CLG8630,89,7.07,6.67,9,'Yes',5,10,2,'No'
CLG8631,80,7.17,7.05,6,'Yes',10,9,3,'No'
CLG8632,95,7.06,6.9,1,'Yes',9,8,2,'No'
CLG8633,122,7.52,7.13,8,'Yes',0,8,0,'No'
CLG8634,117,9.07,9.45,10,'Yes',4,5,1,'No'
CLG8635,83,9.1,9.22,6,'Yes',8,9,0,'No'
CLG8636,82,8.99,9.29,4,'No',0,8,4,'Yes'
CLG8637,119,5.51,5.38,6,'No',3,7,4,'No'
CLG8638,82,9,8.91,2,'No',1,8,4,'Yes'
CLG8639,107,5.6,5.42,1,'No',10,9,4,'No'
CLG8640,90,5.62,5.56,6,'Yes',1,7,0,'No'
CLG8641,124,9.74,9.85,8,'Yes',4,9,4,'Yes'
CLG8642,88,9.1,9.09,5,'No',1,8,3,'Yes'
CLG8643,117,7.76,8.1,8,'Yes',4,2,0,'No'
CLG8644,102,9.37,9.77,3,'No',0,3,2,'No'
CLG8645,103,9.95,9.92,6,'No',4,6,0,'No'
CLG8646,70,8.05,7.79,1,'No',2,6,1,'No'
CLG8647,66,8.06,8.51,3,'No',1,7,3,'No'
CLG8648,96,8.77,9.01,4,'No',10,2,0,'No'
CLG8649,103,6.16,6.3,5,'Yes',3,1,2,'No'
CLG8650,83,5.84,6.09,3,'Yes',0,5,1,'No'
CLG8651,83,8.8,8.38,8,'Yes',2,2,5,'No'
CLG8652,108,6.72,6.29,5,'No',10,9,1,'No'
CLG8653,108,5.68,5.33,7,'No',0,3,2,'No'
CLG8654,97,6.57,6.22,5,'Yes',7,2,5,'No'
CLG8655,111,6.79,6.71,8,'No',4,7,2,'No'
CLG8656,82,9.83,9.49,1,'Yes',0,6,2,'No'
CLG8657,94,8.49,8.84,3,'No',1,8,2,'Yes'
CLG8658,124,7.65,7.73,3,'No',8,9,4,'Yes'
CLG8659,101,9.84,9.71,10,'No',6,3,3,'No'
CLG8660,101,9.52,9.09,10,'No',2,8,2,'Yes'
CLG8661,134,7.56,7.65,3,'No',0,4,4,'No'
CLG8662,79,9.53,9.15,6,'No',1,2,0,'No'
CLG8663,111,7.02,7.26,9,'No',6,4,1,'No'
CLG8664,124,6.15,6.45,6,'Yes',7,4,0,'No'
CLG8665,95,6.16,6.2,5,'Yes',4,8,0,'No'
CLG8666,112,8.31,7.96,1,'No',3,10,5,'Yes'
CLG8667,85,7.51,7.8,2,'No',9,8,4,'No'
CLG8668,89,8.29,8.1,1,'Yes',3,7,4,'No'
CLG8669,105,8.43,8.15,6,'Yes',4,4,2,'No'
CLG8670,111,5.11,5.08,3,'Yes',6,2,2,'No'
CLG8671,116,5.27,5.69,5,'Yes',6,1,4,'No'
CLG8672,123,7.66,7.46,6,'Yes',3,2,3,'No'
CLG8673,98,5.96,6.37,5,'No',0,2,5,'No'
CLG8674,117,8.16,7.71,3,'Yes',4,3,5,'No'
CLG8675,94,7.76,7.34,2,'No',6,10,2,'No'
CLG8676,113,7.93,8.13,2,'No',3,5,5,'Yes'
CLG8677,103,6.51,6.2,2,'No',6,1,0,'No'
CLG8678,106,8.2,8.02,10,'Yes',7,5,2,'No'
CLG8679,106,9.15,8.79,4,'No',1,7,2,'No'
CLG8680,75,9.99,9.82,4,'Yes',1,1,3,'No'
CLG8681,83,9.19,8.97,3,'No',4,4,4,'No'
CLG8682,101,7.79,8.03,8,'Yes',2,2,3,'No'
CLG8683,74,5.97,6.17,4,'No',3,8,2,'No'
CLG8684,112,8.41,8.86,8,'No',0,2,3,'Yes'
CLG8685,113,9.69,9.91,3,'No',10,1,5,'Yes'
CLG8686,104,6.06,6.25,2,'Yes',3,2,2,'No'
CLG8687,83,6.28,6.47,8,'No',10,10,3,'No'
CLG8688,120,5.75,6.13,6,'No',3,4,1,'No'
CLG8689,130,8.68,8.48,2,'No',3,5,1,'No'
CLG8690,102,7.03,6.83,7,'Yes',2,2,2,'No'
CLG8691,107,5.31,5.55,10,'No',1,4,3,'No'
CLG8692,103,9.37,9.1,7,'Yes',3,7,2,'No'
CLG8693,107,7.79,8.2,4,'No',7,5,3,'No'
CLG8694,98,6.66,6.69,8,'Yes',2,8,4,'No'
CLG8695,99,6.72,6.52,3,'No',5,10,3,'No'
CLG8696,113,6.45,6.73,9,'No',1,9,3,'Yes'
CLG8697,135,7.28,7.09,5,'No',0,1,2,'No'
CLG8698,78,6.69,7.15,3,'Yes',6,1,3,'No'
CLG8699,98,7.74,8.22,9,'No',5,3,2,'No'
CLG8700,82,8.87,9.04,2,'Yes',9,8,2,'Yes'
CLG8701,123,8.37,7.98,2,'No',3,1,0,'No'
CLG8702,91,6.47,6.23,3,'No',6,10,2,'No'
CLG8703,78,7.64,7.66,9,'Yes',5,2,3,'No'
CLG8704,109,9.2,9.55,10,'No',1,1,1,'No'
CLG8705,126,5.34,5.02,3,'Yes',3,1,4,'No'
CLG8706,109,5.39,4.99,5,'No',8,9,3,'No'
CLG8707,103,7.78,7.35,9,'No',7,10,5,'No'
CLG8708,106,8.2,8.21,10,'No',5,1,3,'No'
CLG8709,121,6.06,6.44,6,'Yes',0,4,3,'No'
CLG8710,86,8.73,8.27,6,'Yes',6,7,0,'No'
CLG8711,98,8.23,7.94,1,'No',0,5,1,'No'
CLG8712,93,9.62,9.81,2,'No',7,10,3,'Yes'
CLG8713,82,5.84,6.17,9,'Yes',2,5,5,'No'
CLG8714,95,8.76,9.07,8,'Yes',8,7,2,'No'
CLG8715,116,5.42,5.71,2,'No',4,6,1,'No'
CLG8716,108,7.83,7.46,5,'No',5,6,1,'No'
CLG8717,109,7.76,7.66,5,'Yes',3,8,3,'No'
CLG8718,102,6.94,7.42,6,'No',5,10,2,'No'
CLG8719,107,9.22,9.71,4,'No',8,9,1,'No'
CLG8720,87,5.02,5.12,9,'Yes',6,2,4,'No'
CLG8721,95,7.6,7.81,5,'No',1,10,2,'No'
CLG8722,102,6.09,6.54,4,'No',10,4,1,'No'
CLG8723,104,8.72,8.67,9,'No',5,10,1,'No'
CLG8724,104,5.22,4.86,2,'No',10,9,2,'No'
CLG8725,97,9.16,9.33,2,'Yes',10,10,0,'No'
CLG8726,94,9.19,9.65,3,'No',8,1,2,'No'
CLG8727,147,9.16,9.36,10,'No',7,10,4,'Yes'
CLG8728,113,5.76,6.06,4,'No',10,8,0,'No'
CLG8729,106,8.15,8.07,10,'No',0,1,3,'No'
CLG8730,96,5.07,4.67,9,'No',4,4,0,'No'
CLG8731,93,9.24,8.91,5,'Yes',5,9,4,'Yes'
CLG8732,98,8.61,9.09,2,'Yes',8,4,4,'No'
CLG8733,104,7.66,7.65,3,'No',3,5,4,'No'
CLG8734,71,8.65,8.16,8,'No',0,9,1,'No'
CLG8735,76,5.47,5.93,6,'No',5,8,0,'No'
CLG8736,90,7.64,7.64,5,'Yes',8,1,4,'No'
CLG8737,103,6.46,6.8,4,'Yes',5,3,5,'No'
CLG8738,96,9.86,9.91,4,'No',6,4,0,'No'
CLG8739,122,9.29,8.89,8,'Yes',9,3,5,'Yes'
CLG8740,77,8.67,8.79,6,'No',3,9,0,'No'
CLG8741,88,9.67,10.17,5,'Yes',1,6,3,'No'
CLG8742,122,6.73,6.26,5,'No',2,3,5,'No'
CLG8743,101,9.5,9.84,6,'No',10,8,3,'Yes'
CLG8744,113,6.63,6.37,3,'No',0,9,3,'Yes'
CLG8745,130,8.66,8.55,7,'No',1,10,5,'Yes'
CLG8746,89,8.68,8.55,1,'No',6,4,1,'No'
CLG8747,98,5.09,5.49,5,'No',8,5,1,'No'
CLG8748,95,6.81,6.81,6,'No',8,3,3,'No'
CLG8749,70,5.1,5.05,2,'No',8,5,4,'No'
CLG8750,95,9.99,10.31,2,'Yes',10,2,2,'No'
CLG8751,113,5.61,5.16,9,'No',0,2,5,'No'
CLG8752,108,7.71,7.3,2,'Yes',6,5,1,'No'
CLG8753,109,8.95,8.47,3,'Yes',6,7,2,'No'
CLG8754,94,6.01,6.2,1,'No',8,1,1,'No'
CLG8755,90,7.43,7.46,9,'Yes',8,3,0,'No'
CLG8756,119,8.04,8.42,1,'Yes',0,1,4,'Yes'
CLG8757,92,5.8,5.8,4,'No',9,8,1,'No'
CLG8758,104,8.89,8.61,7,'No',4,2,0,'No'
CLG8759,102,6.5,6.81,2,'No',1,6,4,'No'
CLG8760,121,6.06,5.85,8,'Yes',5,6,5,'No'
CLG8761,114,7.79,8.23,8,'No',1,9,1,'Yes'
CLG8762,80,7.05,6.8,3,'No',5,6,4,'No'
CLG8763,82,9.6,9.27,4,'Yes',6,10,1,'No'
CLG8764,108,9.4,9.39,7,'No',5,6,3,'No'
CLG8765,99,7.42,6.97,5,'Yes',10,1,1,'No'
CLG8766,93,6.8,6.34,5,'Yes',0,7,1,'No'
CLG8767,115,6.63,6.63,2,'Yes',3,6,0,'No'
CLG8768,102,6.34,6.06,6,'Yes',2,8,3,'No'
CLG8769,100,7.72,7.23,4,'No',4,1,2,'No'
CLG8770,111,9.02,8.82,5,'No',6,8,4,'Yes'
CLG8771,94,6.55,6.53,5,'No',2,8,2,'No'
CLG8772,123,5.95,5.84,2,'No',0,1,2,'No'
CLG8773,88,7.38,7.02,8,'Yes',10,7,3,'No'
CLG8774,109,5.35,5.43,1,'Yes',10,7,3,'No'
CLG8775,121,8.51,8.72,2,'Yes',8,7,3,'Yes'
CLG8776,79,7.59,7.77,7,'No',5,3,0,'No'
CLG8777,94,7.48,7.37,7,'No',5,3,0,'No'
CLG8778,117,6.5,6.14,2,'Yes',3,8,4,'Yes'
CLG8779,117,9.52,9.52,1,'No',10,8,3,'Yes'
CLG8780,97,5.45,5.84,10,'Yes',0,8,2,'No'
CLG8781,88,9.35,9.32,1,'No',8,3,4,'No'
CLG8782,114,6.88,6.58,1,'No',9,4,0,'No'
CLG8783,117,9.4,8.99,6,'Yes',6,2,1,'No'
CLG8784,82,8.64,9.08,10,'Yes',9,3,1,'No'
CLG8785,81,5.52,5.76,7,'Yes',6,5,4,'No'
CLG8786,103,9.16,8.97,2,'Yes',10,3,0,'No'
CLG8787,109,8.41,8.21,6,'No',6,4,4,'No'
CLG8788,95,5.16,5.56,4,'No',6,7,0,'No'
CLG8789,110,5.67,5.35,9,'No',7,3,3,'No'
CLG8790,89,8.18,8.22,8,'No',10,1,1,'No'
CLG8791,68,8.31,8.52,8,'Yes',7,1,2,'No'
CLG8792,93,8.73,8.63,2,'No',2,4,3,'No'
CLG8793,100,8.6,8.14,5,'Yes',7,1,2,'No'
CLG8794,95,8.3,8.03,2,'No',3,6,4,'No'
CLG8795,82,8.83,9.23,3,'No',6,4,1,'No'
CLG8796,72,7.88,7.9,8,'Yes',4,5,2,'No'
CLG8797,92,6.3,6.62,5,'Yes',3,6,5,'No'
CLG8798,113,9.56,9.62,4,'Yes',3,2,4,'Yes'
CLG8799,118,5.09,5.53,5,'Yes',5,1,0,'No'
CLG8800,117,6.83,7.24,8,'No',1,10,3,'Yes'
